webtoon_title,webtoon_author,genre_num,webtoon_available_age,webtoon_rating,webtoon_subscribe_num,webtoon_view_count,webtoon_release_day,webtoon_page_url,webtoon_thumbnail_url,platform_num
"연기 천재, TOP 아이돌!",희희 / 소링 / 모서리 / 아장 / 한결,1,0,9.9,,3339000.0,5,https://page.kakao.com/content/63227077,https://page-images.kakaoentcdn.com/download/resource?kid=0kVXi/hAd47iXzbI/kTmo4v7wuBBFr15HB25zPK&filename=o1/dims/resize/384,1
친구는 소중히 대해 주세요,첨지 / 앤트스튜디오 / SYUNA / 퀸,2,0,10.0,,7207000.0,5,https://page.kakao.com/content/62006812,https://page-images.kakaoentcdn.com/download/resource?kid=BP73i/hAd4jRrZwc/ie5XLa2zTX5lNrO9x67nM1&filename=o1/dims/resize/384,1
이혼한 악녀는 케이크를 굽는다,단풍새 / 밤파랑 / 민들레와인,2,0,9.9,,7919000.0,5,https://page.kakao.com/content/60626628,https://page-images.kakaoentcdn.com/download/resource?kid=mapHE/hAd4fH83pm/bsoJrnKrXV1tEIs4CX7RI1&filename=o1/dims/resize/384,1
악녀 황후의 전속 시녀,앤트스튜디오 / 짜리보 / 해연,2,0,10.0,,12004000.0,5,https://page.kakao.com/content/62526901,https://page-images.kakaoentcdn.com/download/resource?kid=qDiPe/hAd4UKHyoj/asyJccVCo5koPBPBl6ZN4k&filename=o1/dims/resize/384,1
악당의 딸은 회귀해봤자,야옹짹 / 피어나 / 엘리아냥,2,15,9.9,,2886000.0,5,https://page.kakao.com/content/64779571,https://page-images.kakaoentcdn.com/download/resource?kid=iZWze/hAFsygI63k/qudBkP9FmSF7KREDkRTV31&filename=o1/dims/resize/384,1
사령왕 카르나크,주란 / 스튜디오 이너스 / 임경배,5,0,9.8,,2387000.0,5,https://page.kakao.com/content/64899070,https://page-images.kakaoentcdn.com/download/resource?kid=6pTd2/hAFrKH0Mfi/WTvkb4KpSmARiN7uffPO6K&filename=o1/dims/resize/384,1
국혼,가비남 / 볕 / 이지환,2,0,10.0,,4568000.0,5,https://page.kakao.com/content/64446379,https://page-images.kakaoentcdn.com/download/resource?kid=bie1iP/hAFszNqzQz/rKdih3SeKIktAkk2R9He20&filename=o1/dims/resize/384,1
환생표사,스튜디오 이너스 / 신갈나무,3,0,9.8,,7054000.0,5,https://page.kakao.com/content/59787320,https://page-images.kakaoentcdn.com/download/resource?kid=cgcF17/hzXatXvJj5/YhWDDhPt8NPuZoAoPN6bSk&filename=o1/dims/resize/384,1
나쁜 시녀들,코튼 / 솔 / 자야,2,0,10.0,,3862000.0,5,https://page.kakao.com/content/63822193,https://page-images.kakaoentcdn.com/download/resource?kid=bjw7Gv/hAdNSz3LQn/8Gkers5VamVKh8J0kIO3Ok&filename=o1/dims/resize/384,1
초심 잃은 아이돌을 위한 회귀 백서,유들 / 자냐 / 리벨,1,0,10.0,,1427000.0,5,https://page.kakao.com/content/64637178,https://page-images.kakaoentcdn.com/download/resource?kid=BFMHt/hAFPUiVC1D/N2iLYA94mRkllS2p5CT4Uk&filename=o1/dims/resize/384,1
공주보다 시녀가 천직이었습니다,에게벳 / 두르 / 김뽀삐,2,0,10.0,,11531000.0,5,https://page.kakao.com/content/63655107,https://page-images.kakaoentcdn.com/download/resource?kid=bp6f02/hAd4W2UHyH/VDPeknxHHw156QCKE3jV20&filename=o1/dims/resize/384,1
"다시 한번, 빛 속으로",시요 / 유야 / 티카티카,2,0,10.0,,37807000.0,5,https://page.kakao.com/content/57770713,https://page-images.kakaoentcdn.com/download/resource?kid=c8lnl5/hAC1UToRXb/18kNdXgOlboWgUOliBfBl1&filename=o1/dims/resize/384,1
모두의 황녀님,소로 / 주분 / 신하연,2,0,9.8,,4641000.0,5,https://page.kakao.com/content/61951206,https://page-images.kakaoentcdn.com/download/resource?kid=0L1bK/hAd4atAi84/pshvZDM8UKDLvbQ0tlpt5K&filename=o1/dims/resize/384,1
그 대공의 화려한 결혼은 사기,열매 / 코요 / 은려원,2,15,10.0,,3832000.0,5,https://page.kakao.com/content/61686760,https://page-images.kakaoentcdn.com/download/resource?kid=ZOT05/hAd4g1z7ZZ/HmKu1YZFZZ94JC5K7WURLK&filename=o1/dims/resize/384,1
백작가의 망나니가 되었다,별나래 / PAN4 / 유려한,1,0,10.0,,81313000.0,5,https://page.kakao.com/content/55553244,https://page-images.kakaoentcdn.com/download/resource?kid=WqFpm/hAd4bSQE5E/RmvUGq8UguhbNYZUFOC5j1&filename=o1/dims/resize/384,1
악역 소녀는 사랑받기가 부끄러워요,경아(Terapin) / 치라 / 류희온,2,0,10.0,,19699000.0,5,https://page.kakao.com/content/61192421,https://page-images.kakaoentcdn.com/download/resource?kid=G8vkm/hAd4uk2N0y/0LnndF77sEcCEamuXCrJS0&filename=o1/dims/resize/384,1
서버 1위 힐러지만 힐은 못합니다,로지 / 김쿠로 / 단델라이언,6,15,10.0,,219000.0,5,https://page.kakao.com/content/63988251,https://page-images.kakaoentcdn.com/download/resource?kid=dSKo5/hAd4NefWRv/DkAeUtDMkRYgKbKsdnnKrK&filename=o1/dims/resize/384,1
무적자,노경찬 / 휘 / 임준욱,4,15,9.9,,7778000.0,5,https://page.kakao.com/content/60557405,https://page-images.kakaoentcdn.com/download/resource?kid=vl8Xp/hzab9edf2b/Mx6tZ7vhS2SnJQF7rPCKc1&filename=o1/dims/resize/384,1
결혼 사정,신선 / 정다금 / 채랑비,2,15,9.9,,5321000.0,5,https://page.kakao.com/content/62739992,https://page-images.kakaoentcdn.com/download/resource?kid=ceZs1X/hAd4Trf2dT/AiZinbcjB3oZT4KSoFBQT1&filename=o1/dims/resize/384,1
전령새 왕녀님,삼월에 / 동전 / 한류이,2,0,10.0,,20235000.0,5,https://page.kakao.com/content/57066133,https://page-images.kakaoentcdn.com/download/resource?kid=bCvTy2/hAd4lBJSHl/SF3knEcbs9Q2dp3d2r7CgK&filename=o1/dims/resize/384,1
아기 후궁님은 조용히 살고 싶어,앤트스튜디오 / NAK / 예마로,2,0,9.9,,21644000.0,5,https://page.kakao.com/content/61483612,https://page-images.kakaoentcdn.com/download/resource?kid=fIbJ8/hAd4CJZd4v/7L24ms5bjrUogC8kWPbxq1&filename=o1/dims/resize/384,1
공녀님의 이중생활,쌍필 / 고은채,2,0,9.9,,13807000.0,5,https://page.kakao.com/content/57857138,https://page-images.kakaoentcdn.com/download/resource?kid=YxHMw/hAHItRiGkE/XUjpQM0qEk57A9Xn1kTmSK&filename=o1/dims/resize/384,1
BJ대마도사,SADU / 디다트,5,0,9.8,,10235000.0,5,https://page.kakao.com/content/57781183,https://page-images.kakaoentcdn.com/download/resource?kid=ZEZ1k/hAdNTyZqWW/uGm1kHaU2wvWPd57m6eKK0&filename=o1/dims/resize/384,1
셀럽 레이디,유흔 / 58 / 고은채,2,0,9.9,,3004000.0,5,https://page.kakao.com/content/64444653,https://page-images.kakaoentcdn.com/download/resource?kid=MxC8e/hAFsAZWrfh/VFY7A2PxZLhHhNKgZcAc71&filename=o1/dims/resize/384,1
전쟁광 남편의 아이를 빼돌렸다,깜자 / 겨울잎,2,0,9.9,,10603000.0,5,https://page.kakao.com/content/59826085,https://page-images.kakaoentcdn.com/download/resource?kid=JYhIg/hAFrIXUY2a/wsUeLwWJ9gKwke9LZyWdM0&filename=o1/dims/resize/384,1
[BL]마교 교주를 애지중지 키웠다,백수새우 / ASSAM / 아래비 / 단애,6,15,10.0,,1251000.0,5,https://page.kakao.com/content/63005824,https://page-images.kakaoentcdn.com/download/resource?kid=h6MAt/hAFsGZ5ZAh/SGymOP2OvlMJj2FNOrx2g0&filename=o1/dims/resize/384,1
인생 날로 먹고 싶습니다,생강 / 이로슬 / 자은향,2,0,9.9,,2048000.0,5,https://page.kakao.com/content/64963680,https://page-images.kakaoentcdn.com/download/resource?kid=127hu/hAFsBLx5KM/k6RhkWPVPSBB0k2QY1rLG1&filename=o1/dims/resize/384,1
노이즈컴백,손길,2,15,9.9,,3189000.0,5,https://page.kakao.com/content/60998028,https://page-images.kakaoentcdn.com/download/resource?kid=bAPQvc/hAC1VkQjjX/FHNdAFEPATzJmrnKNoDKsk&filename=o1/dims/resize/384,1
절세무신,정무흔 / 용역범,3,0,9.6,,13868000.0,5,https://page.kakao.com/content/54177223,https://page-images.kakaoentcdn.com/download/resource?kid=ELKGF/hAd4JpiXQB/QxbV7vW2se5bdvIlklDIK0&filename=o1/dims/resize/384,1
전생의 프로가 꿀 빠는 법,ebipo(whomor) / 송수하,5,0,9.8,,6529000.0,5,https://page.kakao.com/content/61152564,https://page-images.kakaoentcdn.com/download/resource?kid=77eOn/hzXavgyIZ9/CXH6TbXVxYShNKKHw0klEK&filename=o1/dims/resize/384,1
홈 플레이트의 빌런,Randomorder / 이블라인,5,0,9.4,,4977000.0,5,https://page.kakao.com/content/60180921,https://page-images.kakaoentcdn.com/download/resource?kid=uf9cn/hAd4Nj4VBD/qbpvZOyVw4bOhSEQx2r8n1&filename=o1/dims/resize/384,1
가짜 애첩의 화려한 일상,이Zen / 베리소다 / 김뽀삐,2,15,9.9,,9406000.0,5,https://page.kakao.com/content/61083908,https://page-images.kakaoentcdn.com/download/resource?kid=sxo2I/hAd49AK9X7/aAWJl1dkCkK36dwXWmZjJ1&filename=o1/dims/resize/384,1
인 더 케이지,다인스튜디오 / 진소예,2,19,10.0,,1093000.0,5,https://page.kakao.com/content/63801171,https://page-images.kakaoentcdn.com/download/resource?kid=QvzY9/hAJjFoXygX/zk08SVdQgurh5hzbLVMpW0&filename=o1/dims/resize/384,1
물질만능주의 공녀님,꼬리 / 한이림,2,0,9.9,,5090000.0,5,https://page.kakao.com/content/61585371,https://page-images.kakaoentcdn.com/download/resource?kid=bem36y/hAd4F1zh32/jnbkfsxhWbtfNm2MMj9Sg0&filename=o1/dims/resize/384,1
용사의 어머니가 되겠습니다,카푸 / 엘리아냥,2,0,10.0,,17691000.0,5,https://page.kakao.com/content/59787998,https://page-images.kakaoentcdn.com/download/resource?kid=fi8iI/hAHIphDpTK/st056FKRdwOMEc71TtKvU0&filename=o1/dims/resize/384,1
XX아카이브 [19세 완전판],분기탱천 / 쭈쭈,2,19,9.8,,328000.0,5,https://page.kakao.com/content/64867816,https://page-images.kakaoentcdn.com/download/resource?kid=blYb8k/hAFrSFZYFh/pIZKP4JHZcZkkRMKZD9TP1&filename=o1/dims/resize/384,1
폭력의 대가,민(Meen) / 변장욱,4,15,9.5,,1816000.0,5,https://page.kakao.com/content/64082276,https://page-images.kakaoentcdn.com/download/resource?kid=JCxbn/hAFsArEOja/zaTqfSaDFSiRt0rlxgmqHk&filename=o1/dims/resize/384,1
살인마의 인터뷰,케란 / Tadat / 경우勁雨,1,15,9.9,,5438000.0,5,https://page.kakao.com/content/60009718,https://page-images.kakaoentcdn.com/download/resource?kid=cRloFa/hAd4vRyfuA/3yUnIJpI4Q8ypWmIO6NlF1&filename=o1/dims/resize/384,1
베아트리체,Cierra / 마셰리,2,15,9.9,,28707000.0,5,https://page.kakao.com/content/53150006,https://page-images.kakaoentcdn.com/download/resource?kid=b5LlXd/hAd4EVfQ7n/gkTaVogscGZXZifTPOAnhk&filename=o1/dims/resize/384,1
"남편님, 다시 결혼해 주세요!",미우 / 푸릭 / 파라구 / Rana,2,0,10.0,,16101000.0,5,https://page.kakao.com/content/58663937,https://page-images.kakaoentcdn.com/download/resource?kid=cxioZX/hAdNUduOYx/NTArs1SGtRHZT38llyYTmK&filename=o1/dims/resize/384,1
부모님을 죽인 원수와 결혼했습니다,어기죽,2,19,9.8,,4031000.0,5,https://page.kakao.com/content/62042952,https://page-images.kakaoentcdn.com/download/resource?kid=FoHFw/hAd4eBYAxO/goRHnJFwKbKqI54FfdS1g1&filename=o1/dims/resize/384,1
백련성신,은사해탈 / 연재공작실,3,0,9.7,,25430000.0,5,https://page.kakao.com/content/53318356,https://page-images.kakaoentcdn.com/download/resource?kid=IQPcu/hAd41v04BU/XFCDD0cP0iXN8gpZEvaZ71&filename=o1/dims/resize/384,1
동생을 예쁘게 키웠다,리틀디 / 다로 / 나르얀,2,0,9.9,,3532000.0,5,https://page.kakao.com/content/62536814,https://page-images.kakaoentcdn.com/download/resource?kid=tXuNz/hAFPNjOLAx/XuCCMGZvXKSukCn21HtKr1&filename=o1/dims/resize/384,1
흑백무제,백준 / VICTOR / 현임,3,0,9.8,,8237000.0,5,https://page.kakao.com/content/63302278,https://page-images.kakaoentcdn.com/download/resource?kid=bpUcGV/hzXapAHCfJ/4AKrLH2TXo22L1Rb0t5yTk&filename=o1/dims/resize/384,1
아기 신수로 환생했습니다,버들 / 리프 / 연백림,2,0,10.0,,10157000.0,5,https://page.kakao.com/content/60361146,https://page-images.kakaoentcdn.com/download/resource?kid=Ezqcg/hAdNROpG8w/JEi9tEgrCmt6UG8CDAyMok&filename=o1/dims/resize/384,1
시한부라서 파업했는데,시얌 / 리새 / 메나닉,2,0,9.9,,12289000.0,5,https://page.kakao.com/content/59327375,https://page-images.kakaoentcdn.com/download/resource?kid=cfyFEo/hAFrKBLGi3/8Xr7o29E8QwLyLVpjsiki1&filename=o1/dims/resize/384,1
엘리베이터 안에서,시연 / 쫄깃 / 강달콩,2,0,9.8,,2305000.0,5,https://page.kakao.com/content/62890503,https://page-images.kakaoentcdn.com/download/resource?kid=1VoFn/hAd4x9CyGl/QDJGHJY3P1Bvtmhk7fSCi0&filename=o1/dims/resize/384,1
천일의 아내 시즌2 [19세 완전판],죠이나 / 0510 / 베리,2,19,9.8,,5280000.0,5,https://page.kakao.com/content/62076278,https://page-images.kakaoentcdn.com/download/resource?kid=qHa66/hAd4MTa7et/K2sBAKgAw6c4UJENv6GiAk&filename=o1/dims/resize/384,1
역하렘 게임 속으로 떨어진 모양입니다,고야 / 구슬 / 이늬,2,15,10.0,,28931000.0,5,https://page.kakao.com/content/55567038,https://page-images.kakaoentcdn.com/download/resource?kid=wpbDA/hAFPK1IxDI/Af2zxScIYc1LprWk4RxsJK&filename=o1/dims/resize/384,1
환생한 암살자는 검술 천재,다온스튜디오 / 테스 / 글개미,5,0,9.9,,11136000.0,5,https://page.kakao.com/content/62263340,https://page-images.kakaoentcdn.com/download/resource?kid=gdgFu/hAd4rhx206/ls0ZmKmcbD4Qa88I3VvqT1&filename=o1/dims/resize/384,1
알타스의 동풍,Ari / 썸머 / 지서 / 태피툰 스튜디오 / 개스켈,2,15,9.8,,2248000.0,5,https://page.kakao.com/content/62053981,https://page-images.kakaoentcdn.com/download/resource?kid=dlIv4E/hAd4cLCYNe/6E26jzaAPT8xt9NWkktpD0&filename=o1/dims/resize/384,1
레벨업하기 싫은 천마님,잉크헤드 / 밥줘 / 프로디파이 스튜디오 / 샤이나크,5,0,9.8,,3192000.0,5,https://page.kakao.com/content/62963853,https://page-images.kakaoentcdn.com/download/resource?kid=bwDXD0/hAd4vRDKos/TRFtGK9qZV7h85Chsk8Dh1&filename=o1/dims/resize/384,1
너로 젖는 밤,삐리빠라 / 치즈감자 / 젤리펫,2,15,9.8,,527000.0,5,https://page.kakao.com/content/64971540,https://page-images.kakaoentcdn.com/download/resource?kid=vdTWk/hAFPMyGhJ8/gDxOt24kcnkknQagOISvsk&filename=o1/dims/resize/384,1
이것이 법이다,바겐 / 이계원 / 자카예프,1,15,9.9,,15984000.0,5,https://page.kakao.com/content/56854672,https://page-images.kakaoentcdn.com/download/resource?kid=tKHYE/hAdNS66atS/Luv9titMbXDembYWtAvCBK&filename=o1/dims/resize/384,1
"내 곁에, 너를",클래버 / 먼지 / 로즈에,2,0,9.8,,323000.0,5,https://page.kakao.com/content/63594347,https://page-images.kakaoentcdn.com/download/resource?kid=c8Nt2s/hzXavgKbjO/vxA2iHDREzb08zNgy6iT2k&filename=o1/dims/resize/384,1
탑에 갇혀 고인물,네모네개 / 김성일 / 겨자소스,5,0,9.7,,4764000.0,5,https://page.kakao.com/content/60525874,https://page-images.kakaoentcdn.com/download/resource?kid=kLS7X/hAFrM67AZ8/SkRLZ05C2dzLw388fYHl7k&filename=o1/dims/resize/384,1
언니가 남자 주인공을 주워 왔다,MIHY / 듀부 / 문시현,2,15,9.9,,14681000.0,5,https://page.kakao.com/content/55522808,https://page-images.kakaoentcdn.com/download/resource?kid=QZcRi/hAFsCi6TVq/vValbO9TIaVZgk3iaMsjSK&filename=o1/dims/resize/384,1
검빨로 레벨업,기성욱 / BOL×BAE / 메켄로,5,0,9.8,,10077000.0,5,https://page.kakao.com/content/59442718,https://page-images.kakaoentcdn.com/download/resource?kid=8TSCD/hzXavnyuqF/WkJ56kzE2DEIi2k04yR1kK&filename=o1/dims/resize/384,1
이혼 보류,김윤지 / Carrie,2,0,9.9,,972000.0,5,https://page.kakao.com/content/62963881,https://page-images.kakaoentcdn.com/download/resource?kid=e7abE/hAd4ynbm10/pwSAUFpRPMutkeS2AHjOkk&filename=o1/dims/resize/384,1
불청객과 춤을,홍자,2,0,9.9,,4122000.0,5,https://page.kakao.com/content/60684155,https://page-images.kakaoentcdn.com/download/resource?kid=l09vZ/hAd4ROvruL/r4pBHUqfeYuz0pgVwm8e30&filename=o1/dims/resize/384,1
숨은 신록 끝에서,공조 / 칵스 / J STUDIO,2,15,9.9,,612000.0,5,https://page.kakao.com/content/65025291,https://page-images.kakaoentcdn.com/download/resource?kid=cqr9XZ/hAFPNdmkSx/MT9GeMVsAxKRFVoGmnkId1&filename=o1/dims/resize/384,1
흑막의 독 감별사가 되겠습니다,탄단 / 필유 / 네모라밍,2,0,10.0,,4173000.0,5,https://page.kakao.com/content/62887990,https://page-images.kakaoentcdn.com/download/resource?kid=enGgFT/hAd4n7lqdv/TkGYecJ92QDMGYV5A6rSBK&filename=o1/dims/resize/384,1
흑막의 말년운이 좋다,민작 / 설이수,2,0,9.9,,5564000.0,5,https://page.kakao.com/content/63497244,https://page-images.kakaoentcdn.com/download/resource?kid=dfIGBt/hAd4wQMjv3/RPNRQzm16sppgApMIzTrYK&filename=o1/dims/resize/384,1
부검의 신,조준희 / 13월생,1,15,9.9,,3470000.0,5,https://page.kakao.com/content/60773409,https://page-images.kakaoentcdn.com/download/resource?kid=hQCVI/hzVqK63wAO/oxZAJlJTtCtOml4SZDwUF1&filename=o1/dims/resize/384,1
올 마스터 네크로맨서,블루쟁이 / 지백호 / 청송(靑松),5,0,9.5,,6738000.0,5,https://page.kakao.com/content/61981944,https://page-images.kakaoentcdn.com/download/resource?kid=h5WzY/hzXapOsnpg/SBKdpgSdfJxatNOifhfkPk&filename=o1/dims/resize/384,1
옷소매 붉은 끝동,도파민 / CreativeSUMM / 강미강,2,0,10.0,,23374000.0,5,https://page.kakao.com/content/57936427,https://page-images.kakaoentcdn.com/download/resource?kid=bOyDCo/hzacg5CXX0/gdBIDdYUr1uVxw5DYlMQ40&filename=o1/dims/resize/384,1
악역을 교화시켜 버렸다,다라 / 하르넨,2,15,9.9,,1770000.0,5,https://page.kakao.com/content/63342465,https://page-images.kakaoentcdn.com/download/resource?kid=GUCCQ/hAHIuiCjYU/QO2QQux8XdkBJMzyD1rxP0&filename=o1/dims/resize/384,1
남편을 잘못 키워 버렸다,젝시 / 휘월 / 다라빛,2,0,9.9,,2292000.0,5,https://page.kakao.com/content/64326947,https://page-images.kakaoentcdn.com/download/resource?kid=H8PMA/hAC1MWdM3E/ZD000bKizOvxRZjIKtXlR0&filename=o1/dims/resize/384,1
아기 용태자비는 미친놈들을 길들인다,소이미디어 / 핑복(소이미디어) / 은려원,2,0,9.9,,4727000.0,5,https://page.kakao.com/content/61746236,https://page-images.kakaoentcdn.com/download/resource?kid=qYpI2/hAd4hMeJGQ/4uHHNLW0Rtnw4x8nkoKRB0&filename=o1/dims/resize/384,1
소꿉친구가 집착 남편이 되었다,스튜디오 이너스 / 여지 / 윤달(YounDal),2,0,10.0,,13783000.0,5,https://page.kakao.com/content/60535985,https://page-images.kakaoentcdn.com/download/resource?kid=cmZoWX/hAd4y8za1i/PciIL3PP2KnVtZvw6xJbXK&filename=o1/dims/resize/384,1
여주인공이 나를 새언니로 점찍었다,GB / 연견 / 겨울해 / 채유화,2,0,10.0,,15291000.0,5,https://page.kakao.com/content/61050138,https://page-images.kakaoentcdn.com/download/resource?kid=ctZXgE/hzXaqGsLCg/XMoRN9nBvneGXi6gVPb8h0&filename=o1/dims/resize/384,1
공포게임 남주와 감금당했다,억만장녀 / 피나타 / 플랑비,2,15,10.0,,2528000.0,5,https://page.kakao.com/content/63764693,https://page-images.kakaoentcdn.com/download/resource?kid=lTGj2/hAd4aNPE65/oLxTetYtYnOPRVRZ2tG0U1&filename=o1/dims/resize/384,1
신들의 알바나라,전태환 / Deany / Mir / 갓띵작,5,0,9.7,,3769000.0,5,https://page.kakao.com/content/61206244,https://page-images.kakaoentcdn.com/download/resource?kid=EEUuH/hzR1U6qQfK/Q4vxkkoAKZK6vVRJFhSoB0&filename=o1/dims/resize/384,1
닭은 의외로 위대하다,미역의효능,1,0,9.9,,777000.0,5,https://page.kakao.com/content/60912283,https://page-images.kakaoentcdn.com/download/resource?kid=dT1Vv/hzN2ndoZ7v/9fJAi4dDKFzVeqeWnBJU0K&filename=o1/dims/resize/384,1
공작 부부의 이혼 사정,빗잘 / 시하 / 정가온,2,0,9.8,,1267000.0,5,https://page.kakao.com/content/63966235,https://page-images.kakaoentcdn.com/download/resource?kid=brxqlZ/hAC1RCMhVt/Gx30ADgRNiHKLNefZHZMSK&filename=o1/dims/resize/384,1
차원을 넘어 이세계아이돌,여비날 / 남궁둘기,1,0,10.0,,5077000.0,5,https://page.kakao.com/content/62054138,https://page-images.kakaoentcdn.com/download/resource?kid=bLp5HE/hAdNYe4aY0/9LnqOvlwVkPJ15E1M26hqk&filename=o1/dims/resize/384,1
혼자 다 해 먹는 먼치킨,유형균 / 베데스,5,0,9.4,,1327000.0,5,https://page.kakao.com/content/62988713,https://page-images.kakaoentcdn.com/download/resource?kid=bPzdhF/hAd4iSgAkC/Bv7jjcoPnLk9cA5whw7Wmk&filename=o1/dims/resize/384,1
선무제존,침류,3,0,9.5,,5434000.0,5,https://page.kakao.com/content/56029598,https://page-images.kakaoentcdn.com/download/resource?kid=vjPnM/hyF3bGi7N2/dEchuJsK7JbHLnafBF98V0&filename=o1/dims/resize/384,1
치트라,레페 / 태선,1,0,10.0,,69074000.0,5,https://page.kakao.com/content/52044069,https://page-images.kakaoentcdn.com/download/resource?kid=Vzpy6/hzKkSvoDoL/kSAFxiXVTibMHdwxsXFw7k&filename=o1/dims/resize/384,1
바리공주,김나임,1,0,10.0,,2297000.0,5,https://page.kakao.com/content/61641113,https://page-images.kakaoentcdn.com/download/resource?kid=brKSVT/hAd4yG7zN7/1fcqcwhWoV8KZvtfvQDVfK&filename=o1/dims/resize/384,1
악녀 황후님이 날 너무 좋아해,표류 / Rana,2,0,9.9,,4950000.0,5,https://page.kakao.com/content/59683721,https://page-images.kakaoentcdn.com/download/resource?kid=bfiadg/hzCteMsiRm/ZLSQyFIXKxfuyuhI1YHj2k&filename=o1/dims/resize/384,1
열무와 알타리,유영,1,0,9.9,,1834000.0,5,https://page.kakao.com/content/61641109,https://page-images.kakaoentcdn.com/download/resource?kid=dC8kHM/hzVqFE9b48/kLMlSWgYDxVl8cwr08oMOK&filename=o1/dims/resize/384,1
착하게 살고 싶었답니다,허현주 / 나유혜,2,0,9.9,,3994000.0,5,https://page.kakao.com/content/61397506,https://page-images.kakaoentcdn.com/download/resource?kid=bOo8aq/hAd4ix8ABY/MXSqlkMokYNc0XQd9cDQGK&filename=o1/dims/resize/384,1
퀴퀴한 일기,2B,1,0,9.8,,1579000.0,5,https://page.kakao.com/content/61641111,https://page-images.kakaoentcdn.com/download/resource?kid=bKisbG/hAd41idfLS/lsxPk8XkAaR8Vp4Bjv8owk&filename=o1/dims/resize/384,1
엘피스 전기: 더 라스트,Dr.대길 / Bart.D / 당가삼소,5,0,9.8,,10976000.0,5,https://page.kakao.com/content/52503510,https://page-images.kakaoentcdn.com/download/resource?kid=bWm0mo/hyqFfprbAY/nGa9YvzYZqImu1fySUEKz0&filename=o1/dims/resize/384,1
체크 메이트 [개정판],탄,6,15,9.9,,3843000.0,5,https://page.kakao.com/content/55431963,https://page-images.kakaoentcdn.com/download/resource?kid=lm6g1/hzp2i7OmGC/KpmfRRPx2y8hXIRsPKq0Qk&filename=o1/dims/resize/384,1
소르골 전기:천년전쟁,시대만왕,3,15,9.9,,10364000.0,5,https://page.kakao.com/content/52484992,https://page-images.kakaoentcdn.com/download/resource?kid=wvuEZ/hyqDqR3dhR/M9NPjC7XfIawySuxW2jgH0&filename=o1/dims/resize/384,1
흙수저에서 최강 투신으로,열문그룹/COMIC LOFT,5,0,9.1,,3212000.0,5,https://page.kakao.com/content/58410114,https://page-images.kakaoentcdn.com/download/resource?kid=t7fjA/hzb7vfUXxm/chpjE01YwEfaYpGvnIsDeK&filename=o1/dims/resize/384,1
최강인데 또 레벨업,Changpan Warrior / Chendong,5,0,9.1,,1720000.0,5,https://page.kakao.com/content/61399272,https://page-images.kakaoentcdn.com/download/resource?kid=Nqy4W/hzN2gS33vs/H817cZNlKb2sXKWnNmMj0k&filename=o1/dims/resize/384,1
돗가비의 연,포랑 / 묘묘리,2,0,9.9,,652000.0,5,https://page.kakao.com/content/64335218,https://page-images.kakaoentcdn.com/download/resource?kid=bogQBL/hAd4XVqLf4/FvynJf8FqqFxgJgk9twkc0&filename=o1/dims/resize/384,1
리딤Redeem: 단 하나의 영원,스칼렛 베리코 / 넥스트레벨스튜디오,6,15,9.8,,271000.0,5,https://page.kakao.com/content/63791980,https://page-images.kakaoentcdn.com/download/resource?kid=YxUy6/hAd4PbIXZf/vA8JxL1FKW1uOexhTlmZH1&filename=o1/dims/resize/384,1
밤에 피는 꽃,똘이 / 정로 / 유나 / 베스 / 이샘 / 정명인,2,0,9.9,,2801000.0,5,https://page.kakao.com/content/62265316,https://page-images.kakaoentcdn.com/download/resource?kid=b1sthl/hAdNPJMx80/BZSjAGchVQxzE325jrmKz1&filename=o1/dims/resize/384,1
차원이동 레벨업,시대만왕,5,0,9.7,,5776000.0,5,https://page.kakao.com/content/55543193,https://page-images.kakaoentcdn.com/download/resource?kid=KIcYn/hyF29gsKe6/rxmTKcHwDkQ6Hs51knBAF0&filename=o1/dims/resize/384,1
무역: 운명을 거스르다,작은새우 / 일차원동만,3,0,9.6,,1461000.0,5,https://page.kakao.com/content/57671122,https://page-images.kakaoentcdn.com/download/resource?kid=bXlNeS/hy41QkfcB6/Kn3158Zuc8Qb2iA8ky92wK&filename=o1/dims/resize/384,1
F급 사주 헌터,S-Nanyc(REDICE STUDIO) / 우리 / 아나민,5,0,9.7,,3515000.0,5,https://page.kakao.com/content/61702020,https://page-images.kakaoentcdn.com/download/resource?kid=u9DFW/hyCRajzQvs/yCq7wn2soGZ6KYzhKDSHy0&filename=o1/dims/resize/384,1
솔다토 SOLDATO,한혁 / LK,4,15,9.7,,1447000.0,5,https://page.kakao.com/content/61438660,https://page-images.kakaoentcdn.com/download/resource?kid=bENXEb/hyoXB2GEHw/OmTmKf0ZHnmhiRzuSXxWOK&filename=o1/dims/resize/384,1
천검기협,스토리플러스(대명) / 글리 / 김한석(콘티메이커스튜디오) / 은열,3,0,9.8,,3772000.0,5,https://page.kakao.com/content/59701325,https://page-images.kakaoentcdn.com/download/resource?kid=bl7553/hzCtapxgyh/EXV8d5W9jAMaEeK0BJTNy1&filename=o1/dims/resize/384,1
권왕무적,초우 / 김대진,3,15,9.0,,34458000.0,5,https://page.kakao.com/content/48475105,https://page-images.kakaoentcdn.com/download/resource?kid=LhnP0/hybO0fNYiA/Ycdfa8Lg5NryzUuYiEHyEK&filename=o1/dims/resize/384,1
